1240442,3459225,1016669,1278463
1240442,3459225,1017695,1283626
1240443,3463377,1009354,1245035
2276679,3459293,1009448,1245441
2276679,3459293,1012678,1259085
2276681,3459241,1006913,1245517
2276681,3471668,1013027,1260359
2276726,3459225,1017542,1283222
2276726,3459258,1012697,1105932
2276726,3459258,1016875,1200341
2276726,3459258,1016940,1202285
2276726,3459258,1018408,1235816
2276726,3459336,1008769,1030176
2276726,3459336,1013315,1118210
2276726,3459336,1016688,1196726
2276726,3459607,1017235,1208537
2276726,3459999,1011513,1082413
2276726,3459999,1015263,1164995
2276726,3464740,1013315,1118181
2276726,3468017,1012656,1105361
2276726,3468017,1013343,1118659
2276726,3470741,1012285,1097541
2276726,3480835,1017235,1208532
2276992,3459247,1009086,1243898
2276996,3459247,1008575,1241868
2276996,3459247,1008594,1241868
2276996,3459247,1008595,1241868
2276996,3459247,1008846,1241868
2276996,3459247,1008847,1241868
2276996,3459247,1010089,1241868
2276996,3459247,1010090,1241868
2276996,3459247,1010490,1241868
2276996,3459247,1010950,1241868
2276996,3459247,1010951,1241868
2276996,3459247,1011008,1241868
2276996,3459247,1011009,1241868
2276996,3459247,1011619,1241868
2276996,3459247,1011806,1241868
2276996,3459247,1012335,1241868
2276996,3459247,1012479,1241868
2276996,3459247,1012545,1241868
2276996,3459247,1012722,1241868
2276996,3459247,1013593,1241868
2276996,3459247,1014105,1241868
2276996,3459247,1014153,1241868
2276996,3459247,1016524,1241868
2276996,3459247,1017900,1241868
2276996,3459247,1018108,1241868
2276996,3459615,1011592,1083548
2276998,3459247,1006913,1245618
2277000,3459247,1010497,1249583
2277030,3459232,1006591,1282746
2277030,3459232,1008404,1282746
2277030,3459232,1008405,1282746
2277030,3459232,1008432,1282746
2277030,3459232,1008433,1282746
2277030,3459232,1008559,1282746
2277030,3459232,1008560,1282746
2277030,3459232,1008615,1282746
2277030,3459232,1008648,1282746
2277030,3459232,1008649,1282746
2277030,3459232,1008984,1282746
2277030,3459232,1009131,1282746
2277030,3459232,1009190,1282746
2277030,3459232,1009327,1282746
2277030,3459232,1009504,1282746
2277030,3459232,1009505,1282746
2277030,3459232,1009654,1282746
2277030,3459232,1009656,1282746
2277030,3459232,1009699,1282746
2277030,3459232,1009720,1282746
2277030,3459232,1009831,1282746
2277030,3459232,1009878,1282746
2277030,3459232,1009882,1282746
2277030,3459232,1010031,1282746
2277030,3459232,1010032,1282746
2277030,3459232,1010129,1282746
2277030,3459232,1010249,1282746
2277030,3459232,1010538,1282746
2277030,3459232,1010539,1282746
2277030,3459232,1010652,1282746
2277030,3459232,1010854,1282746
2277030,3459232,1010962,1282746
2277030,3459232,1011128,1282746
2277030,3459232,1011129,1282746
2277030,3459232,1011166,1282746
2277030,3459232,1011269,1282746
2277030,3459232,1011413,1282746
2277030,3459232,1011450,1282746
2277030,3459232,1011451,1282746
2277030,3459232,1011661,1282746
2277030,3459232,1011707,1282746
2277030,3459232,1011784,1282746
2277030,3459232,1011785,1282746
2277030,3459232,1011793,1282746
2277030,3459232,1011864,1282746
2277030,3459232,1012010,1282746
2277030,3459232,1012085,1282746
2277030,3459232,1012127,1282746
2277030,3459232,1012295,1282746
2277030,3459232,1012383,1282746
2277030,3459232,1012384,1282746
2277030,3459232,1012387,1282746
2277030,3459232,1012463,1282746
2277030,3459232,1012491,1282746
2277030,3459232,1012805,1282746
2277030,3459232,1012993,1282746
2277030,3459232,1013129,1282746
2277030,3459232,1013130,1282746
2277030,3459232,1013147,1282746
2277030,3459232,1013411,1282746
2277030,3459232,1013729,1282746
2277030,3459232,1013775,1282746
2277030,3459232,1013891,1282746
2277030,3459232,1013892,1282746
2277030,3459232,1014056,1282746
2277030,3459232,1014098,1282746
2277030,3459232,1014101,1282746
2277030,3459232,1014110,1282746
2277030,3459232,1014203,1282746
2277030,3459232,1014214,1282746
2277030,3459232,1014292,1282746
2277030,3459232,1014927,1282746
2277030,3459232,1015143,1282746
2277030,3459232,1015160,1282746
2277030,3459232,1015276,1282746
2277030,3459232,1015277,1282746
2277030,3459232,1015401,1282746
2277030,3459232,1015470,1282746
2277030,3459232,1015624,1282746
2277030,3459232,1015646,1282746
2277030,3459232,1015719,1282746
2277030,3459232,1015737,1282746
2277030,3459232,1015966,1282746
2277030,3459232,1015988,1282746
2277030,3459232,1016033,1282746
2277030,3459232,1016152,1282746
2277030,3459232,1016344,1282746
2277030,3459232,1016350,1282746
2277030,3459232,1016357,1282746
2277030,3459232,1016603,1282746
2277030,3459232,1016727,1282746
2277030,3459232,1016740,1282746
2277030,3459232,1016830,1282746
2277030,3459232,1016910,1282746
2277030,3459232,1016981,1282746
2277030,3459232,1017057,1282746
2277030,3459232,1017200,1282746
2277030,3459232,1017315,1282746
2277030,3459232,1017433,1282746
2277030,3459232,1017470,1282746
2277030,3459232,1017485,1282746
2277030,3459232,1017813,1282746
2277030,3459232,1017879,1282746
2277030,3459232,1017936,1282746
2277030,3459232,1018059,1282746
2277030,3459232,1018190,1282746
2277030,3459232,1018383,1282746
2277030,3459232,1018385,1282746
2277030,3459232,1018389,1282746
2277030,3459232,1018466,1282746
2277030,3459571,1008217,1021003
2277030,3460040,1008374,1023118
2277030,3460095,1006478,1176788
2277030,3460095,1008395,1023341
2277030,3460095,1014562,1149789
2277030,3460103,1006478,1176793
2277030,3460103,1008395,1023374
2277030,3460103,1008396,1100436
2277030,3460103,1014562,1149797
2277030,3460363,1012296,1097957
2277030,3460363,1015302,1165736
2277030,3460363,1016160,1097957
2277030,3461894,1008840,1032264
2277030,3462032,1006707,1057895
2277030,3462032,1008436,1057895
2277030,3462032,1008437,1057895
2277030,3462032,1011677,1057895
2277030,3462032,1011678,1057895
2277030,3462032,1011692,1057895
2277030,3462032,1012160,1057895
2277030,3462032,1012495,1057895
2277030,3462032,1012984,1057895
2277030,3462032,1013679,1057895
2277030,3462032,1013857,1057895
2277030,3462032,1014997,1057895
2277030,3462032,1015239,1057895
2277030,3462032,1015395,1057895
2277030,3462032,1017140,1057895
2277030,3462032,1017838,1057895
2277030,3462786,1009189,1037426
2277030,3466709,1018040,1225321
2277030,3468477,1011375,1078364
2277030,3470778,1012296,1097962
2277030,3470778,1016160,1097962
2277030,3474083,1013805,1131163
2277030,3474083,1016238,1187058
2277030,3477750,1016238,1187045
2277030,3478686,1008289,1182611
2277030,3478686,1008290,1182611
2277030,3478844,1008149,1184018
2277030,3478844,1008150,1184018
2277030,3478844,1008253,1184018
2277030,3478844,1013573,1184018
2277030,3478844,1018330,1184018
2277030,3478844,1018644,1184018
2277030,3478844,1018666,1184018
2277030,3478844,1018889,1184018
2277030,3478845,1008149,1184021
2277030,3478845,1008150,1184021
2277030,3478845,1008253,1184021
2277030,3478845,1013573,1184021
2277030,3478845,1018330,1184021
2277030,3478845,1018644,1184021
2277030,3478845,1018666,1184021
2277030,3478845,1018889,1184021
2277030,3482040,1018040,1225288
2277036,3459225,1006566,1271282
2277036,3459225,1008279,1240882
2277036,3459225,1008280,1255047
2277036,3459225,1008286,1240918
2277036,3459225,1008301,1240990
2277036,3459225,1008325,1241045
2277036,3459225,1008354,1241172
2277036,3459225,1008712,1242415
2277036,3459225,1008768,1242668
2277036,3459225,1008848,1243014
2277036,3459225,1008883,1243233
2277036,3459225,1008901,1243290
2277036,3459225,1009165,1244245
2277036,3459225,1009321,1244816
2277036,3459225,1009610,1246067
2277036,3459225,1009732,1246500
2277036,3459225,1009892,1247004
2277036,3459225,1010039,1247657
2277036,3459225,1010132,1248093
2277036,3459225,1010634,1250053
2277036,3459225,1010737,1250471
2277036,3459225,1010796,1250698
2277036,3459225,1010858,1250935
2277036,3459225,1011185,1252301
2277036,3459225,1011339,1252938
2277036,3459225,1011368,1253065
2277036,3459225,1011534,1253837
2277036,3459225,1011565,1254025
2277036,3459225,1011732,1254799
2277036,3459225,1011946,1255689
2277036,3459225,1012519,1258149
2277036,3459225,1012521,1258222
2277036,3459225,1013003,1260305
2277036,3459225,1013128,1260846
