1288325,1288326,1019863
1288481,1288482,1019902
1288506,1288509,1019906
1288511,1288513,1019906
1288515,1288516,1019906
1288535,1288538,1019911
1288540,1288542,1019911
1288544,1288545,1019911
1288646,195,1019937
1288674,207,1019955
1288782,257,1019994
333,1288947,1020035
333,1288948,1020035
333,1288949,1020035
333,1288950,1020035
333,1288951,1020035
333,1288952,1020035
333,1288953,1020035
333,1288954,1020035
333,1288955,1020035
333,1288956,1020035
333,1288957,1020035
333,1288959,1020035
695877,1289391,1020074
695925,473,1020074
1289492,514,1020097
1289492,515,1020097
1289512,1289513,1020111
1289514,1289517,1020111
1289556,1289558,1020128
1289744,1289745,1020158
1289746,1289747,1020158
1289748,1289751,1020158
1289749,1289750,1020158
1289756,683,1020158
1289757,1289758,1020158
1289760,1289783,1020158
1289762,1289763,1020158
1289764,1289778,1020158
1289914,1289915,1020188
1289966,773,1020202
1289967,1289989,1020202
1289968,779,1020202
1289969,786,1020202
1289971,1289972,1020202
1289978,1289993,1020202
1289980,1289981,1020202
1290146,1290148,1020257
1290166,1290167,1020257
1290169,1290170,1020257
1290174,1290175,1020257
1290217,1290247,1020259
1290219,984,1020259
1290219,991,1020259
1290219,1048,1020259
1290219,1049,1020259
1290219,1290225,1020259
1290219,1290228,1020259
1132,1127,1020296
1132,1129,1020296
1132,1290340,1020296
1132,1290341,1020296
1132,1290346,1020296
1132,1290358,1020296
1132,1290360,1020296
1290347,1290348,1020301
1290352,1290353,1020301
1290356,1290357,1020301
1312,1295,1020315
1312,1298,1020315
1312,1290433,1020315
1290474,1290475,1020337
1290482,1290483,1020344
1290629,1436,1020367
1290650,1290676,1020376
1290652,1290653,1020376
1290652,1290678,1020376
1290652,1290685,1020376
1290652,1290706,1020376
1290652,1290717,1020376
1290659,1290710,1020376
1290670,1290699,1020376
1290675,1290690,1020380
1290675,1290692,1020380
1290681,1290694,1020380
1290681,1290696,1020380
1290681,1290726,1020380
1290799,1290850,1020387
1290800,1566,1020387
1290800,1290852,1020387
1290800,1290880,1020387
1290800,1290892,1020387
1290800,1290900,1020387
1290800,1290911,1020387
1290800,1290918,1020387
1290800,1290925,1020387
1290800,1290936,1020387
1290804,1290898,1020387
1290810,1290933,1020387
1290813,1290930,1020387
1290818,1290914,1020387
1290824,1290907,1020387
1290827,1290887,1020387
1290829,1290830,1020387
1290831,1569,1020387
1290832,1570,1020387
1290836,1290837,1020387
1290838,1567,1020387
1290841,1290871,1020387
1290843,1290844,1020387
1290845,1563,1020387
1290846,1564,1020387
1290983,1291024,1020409
1290984,1291026,1020409
1290984,1291042,1020409
1290984,1291049,1020409
1290984,1291057,1020409
1290984,1291064,1020409
1290984,1291071,1020409
1290984,1291077,1020409
1290984,1291080,1020409
1290984,1291090,1020409
1290988,1291061,1020409
1290996,1291053,1020409
1290998,1291087,1020409
1291003,1291084,1020409
1291006,1291074,1020409
1291012,1291067,1020409
1291016,1291046,1020409
1291020,1291039,1020409
1291119,1291120,1020423
1291121,1291122,1020423
1291128,1291130,1020423
696548,1703,1020429
696548,1291156,1020429
696550,1291161,1020429
696552,1291157,1020429
1291227,1291228,1020453
1291229,1695,1020453
1291310,1291311,1020470
1291334,1291335,1020472
1291373,1291377,1020488
1291374,1291375,1020488
1291377,1291378,1020488
1291459,1291460,1020509
1291460,1291466,1020509
1291461,1291463,1020509
1291530,1291531,1020540
1291534,1913,1020540
1291536,1905,1020540
1291633,1291634,1020570
1291634,1291639,1020570
1291635,1291636,1020570
1291702,1291714,1020580
1291711,1291716,1020580
1291712,1291713,1020580
1291788,1291803,1020617
1291797,1291798,1020617
1291799,1291800,1020617
1291862,1291863,1020641
1291866,2105,1020641
1291868,2098,1020641
1291992,1291993,1020681
1291994,1291995,1020681
1291998,1291999,1020681
1292077,2245,1020697
1292077,2246,1020697
1292077,2248,1020697
1292098,2306,1020703
1292098,2309,1020703
1292098,2312,1020703
1292098,2347,1020703
1292098,2352,1020703
1292098,2356,1020703
1292098,1292099,1020703
1292098,1292101,1020703
1292098,1292102,1020703
1292098,1292103,1020703
1292098,1292108,1020703
1292098,1292109,1020703
1292452,1292454,1020782
696920,2785,1020820
696923,2793,1020820
1292562,1292563,1020838
1292695,3060,1020904
697048,3080,1020913
3478,1293145,1020990
3528,3544,1020990
3528,1293156,1020990
697277,1293134,1020990
1293288,1293292,1021068
1294223,1294225,1021512
1294239,1294242,1021517
1294240,1294241,1021517
1294243,1294246,1021517
1294244,1294245,1021517
1294257,1294263,1021519
1294261,1294262,1021519
697699,4458,1021525
697699,4460,1021525
697699,4462,1021525
697699,4464,1021525
697699,4466,1021525
697699,4468,1021525
697699,4470,1021525
697699,4472,1021525
697699,4474,1021525
697699,4476,1021525
697699,4478,1021525
697699,4480,1021525
697699,4482,1021525
697699,4484,1021525
697699,4486,1021525
697699,4488,1021525
697749,4576,1021525
697749,4579,1021525
697749,4581,1021525
697749,4583,1021525
1294308,1294309,1021528
1294394,1294395,1021554
1294894,4757,1021623
1295136,4936,1021709
697933,4996,1021711
697933,1295171,1021711
1295216,1295218,1021715
1295216,1295219,1021715
1295216,1295224,1021715
1295216,1295228,1021715
1295554,1295555,1021772
1295554,1295557,1021772
1295554,1295560,1021772
1295554,1295564,1021772
1295900,1295901,1021861
1295905,1295906,1021861
6197,1296224,1021926
6197,1296226,1021926
6473,1296653,1022088
1297244,7263,1022238
1297191,1297195,1022244
1297193,1297194,1022244
1297222,1297223,1022257
1297358,1297362,1022259
1297359,1297361,1022259
1297393,1297397,1022265
1297395,1297396,1022265
1297419,1297421,1022267
1297424,1297425,1022267
1297459,1297461,1022274
7860,1297930,1022329
7860,1297933,1022329
1298107,1298109,1022419
699584,1298197,1022438
699584,1298198,1022438
1298197,8113,1022438
1298198,8117,1022438
1298257,8234,1022459
1298257,1298259,1022459
1298257,1298261,1022459
1298257,1298282,1022459
1298263,1298260,1022459
1298263,1298262,1022459
1298289,1298285,1022459
1298289,1298287,1022459
1298291,1298275,1022459
1298291,1298279,1022459
699693,8244,1022472
699693,1298582,1022472
699693,1298585,1022472
699693,1298589,1022472
699693,1298592,1022472
699693,1298594,1022472
699774,1298940,1022486
699774,1298946,1022486
1301577,8994,1022639
1301582,1301583,1022639
1301697,1301699,1022650
1301697,1301702,1022650
1301726,1301727,1022654
1301726,1301729,1022654
1301885,1301887,1022683
1301885,1301895,1022683
9270,9274,1022773
9270,9275,1022773
9270,9278,1022773
9270,9279,1022773
9270,9282,1022773
9270,9283,1022773
9270,9284,1022773
9270,9287,1022773
9270,9293,1022773
9270,9294,1022773
9270,9295,1022773
9270,9296,1022773
9270,9297,1022773
9270,9298,1022773
1302195,1302422,1022793
1302261,1302262,1022793
1302275,1302276,1022793
1302287,1302288,1022793
1302312,1302313,1022793
1302324,1302325,1022793
1302342,1302343,1022793
1302346,1302415,1022793
1302475,1302477,1022806
1303184,9936,1022935
1303184,10027,1022935
1303184,1303209,1022935
1303184,1303210,1022935
1303184,1303214,1022935
1303184,1303219,1022935
1303186,1303198,1022935
1303186,1303211,1022935
1303188,1303199,1022935
1303190,1303196,1022935
1303428,10154,1022978
1303435,10155,1022978
700755,10608,1023015
700787,10670,1023015
700831,10755,1023015
700833,1303668,1023015
700833,1303670,1023015
700833,1303671,1023015
700840,10761,1023015
1304546,11470,1023430
11225,11216,1023439
11225,11218,1023439
11225,11219,1023439
11225,11221,1023439
11225,11222,1023439
11225,11223,1023439
11274,11242,1023444
11274,11254,1023444
11274,11255,1023444
11274,11259,1023444
11274,11260,1023444
11274,11261,1023444
1304947,11738,1023585
1304947,11758,1023585
1304947,1304951,1023585
701464,12363,1023658
1305259,12400,1023661
701535,12501,1023688
1305793,1305794,1023770
1306231,1306232,1023859
1306231,1306240,1023859
1306231,1306261,1023859
1307374,1307398,1024109
15209,1307484,1024144
15209,1307486,1024144
1307475,1307489,1024144
1307521,1307534,1024171
1307684,1307695,1024192
1307684,1307711,1024192
702890,1307621,1024219
702890,1307623,1024219
702890,1307625,1024219
702890,1307635,1024219
1307642,1307617,1024219
1307954,1307965,1024309
1307954,1307968,1024309
1307954,1307969,1024309
1307954,1307970,1024309
1307956,15598,1024309
1307956,1307967,1024309
1307956,1307973,1024309
1307958,15610,1024309
1307958,1307964,1024309
1307958,1307971,1024309
15762,15703,1024428
15762,15713,1024428
15762,15719,1024428
15762,15723,1024428
15762,15731,1024428
15762,15741,1024428
1308162,15768,1024463
703141,1308227,1024496
1308303,1308304,1024529
1308312,1308313,1024533
1308348,1308349,1024536
1308628,1308630,1024628
1308628,1308631,1024628
1308628,1308632,1024628
1308628,1308633,1024628
1308628,1308634,1024628
1308628,1308635,1024628
1308628,1308636,1024628
1308628,1308637,1024628
1308628,1308638,1024628
1308628,1308639,1024628
1308628,1308640,1024628
1308628,1308655,1024628
1308628,1308656,1024628
1308628,1308660,1024628
703389,16286,1024632
703389,16297,1024632
703389,16302,1024632
703389,16312,1024632
703389,16317,1024632
703389,16320,1024632
703389,16323,1024632
703389,16328,1024632
703389,16336,1024632
703389,16345,1024632
1308690,16285,1024632
1308690,16296,1024632
1308690,16301,1024632
1308690,16311,1024632
1308690,16316,1024632
1308690,16319,1024632
1308690,16322,1024632
1308690,16327,1024632
1308690,16335,1024632
1308690,16344,1024632
1308798,1308799,1024680
1309309,16599,1024770
1309309,16614,1024770
1309418,16675,1024787
1309418,16680,1024787
1309461,16757,1024797
1309521,1309556,1024802
1309523,1309524,1024802
1309526,1309528,1024802
16873,1309619,1024831
16885,1309615,1024831
1309746,1309747,1024840
1309753,1309755,1024842
1309761,1309763,1024844
1309777,16949,1024850
1309790,16951,1024852
1309797,16962,1024857
1309828,1309829,1024861
1309840,1309841,1024861
1309879,1309880,1024877
1310093,1310094,1024905
1310096,1310097,1024905
1310114,1310115,1024913
1310123,1310124,1024915
1310138,1310139,1024923
1310141,1310142,1024923
1310144,1310145,1024923
1310149,1310150,1024923
1310164,1310165,1024925
1310180,1310181,1024932
1310182,1310183,1024932
1310185,1310186,1024932
1310200,1310208,1024932
1310201,1310202,1024932
1310204,1310205,1024932
1310500,1310501,1024997
1310502,17458,1024997
1310504,17459,1024997
17650,1310616,1025015
703986,1310894,1025089
1310973,1310978,1025138
1310974,1310979,1025138
18258,1311154,1025186
18258,1311245,1025186
18333,18326,1025186
18333,1311143,1025186
18333,1311146,1025186
18333,1311181,1025186
704099,1311266,1025186
1311124,1311116,1025188
1311124,1311118,1025188
1311124,1311122,1025188
1311323,1311324,1025204
1311323,1311325,1025204
18304,1311353,1025209
18304,1311360,1025209
18304,1311366,1025209
18346,1311358,1025209
18346,1311359,1025209
18376,1311356,1025209
1311352,18347,1025209
1311352,1311355,1025209
1311445,1311457,1025224
1311478,1311480,1025232
1311572,1311580,1025236
1311639,1311640,1025267
1311646,1311647,1025267
1311666,1311667,1025272
1311675,1311676,1025272
704654,1312643,1025400
704664,1312634,1025400
1312535,19918,1025400
1312547,1312549,1025400
1312554,1312556,1025400
1312559,1312562,1025400
1312568,1312570,1025400
1312637,1312639,1025400
1312686,1312688,1025400
1312769,19484,1025400
1312769,1312630,1025400
1312769,1312631,1025400
19038,19052,1025422
19076,19091,1025438
19124,19136,1025451
19172,19188,1025461
19209,19220,1025469
704595,19373,1025505
704595,19376,1025505
704598,19392,1025514
704598,19393,1025514
1312874,1312875,1025518
1312894,1312898,1025535
