1017178,1288268,47,1019859
1006312,695699,1288338,1019863
1006422,68,72,1019867
1006422,695710,1288384,1019884
1006422,1288381,97,1019884
1006422,1288382,106,1019884
1006422,1288385,1288386,1019884
1006422,1288420,1288423,1019895
1006422,1288457,1288460,1019897
1006422,1288457,1288463,1019897
1006422,1288465,1288469,1019897
1006312,1288504,1288518,1019906
1006312,1288504,1288519,1019906
1006312,1288509,1288520,1019906
1006312,1288514,1288521,1019906
1006320,1288503,1288504,1019906
1006312,1288495,135,1019908
1006312,1288532,1288547,1019911
1006312,1288532,1288548,1019911
1006312,1288538,1288549,1019911
1006312,1288543,1288550,1019911
1006312,1288545,1288551,1019911
1006320,1288530,1288532,1019911
1006422,1288527,1288531,1019913
1006422,1288568,1288571,1019919
1006422,1288583,1288586,1019924
1006422,1288605,1288608,1019930
1006422,1288620,1288623,1019935
1006422,1288633,1288636,1019941
1006321,695758,1288637,1019946
1006422,1288664,1288667,1019949
1006422,1288678,1288684,1019957
1006422,1288693,1288696,1019962
1006422,1288699,1288702,1019966
1006422,1288705,1288713,1019969
1006422,1288723,1288727,1019973
1006422,1288751,1288754,1019982
1006422,1288762,1288766,1019987
1006322,695802,280,1019999
1006312,1288924,1288930,1020028
1006312,326,1288971,1020035
1006312,326,1288973,1020035
1006312,326,1288974,1020035
1006312,326,1288975,1020035
1006312,695826,1288972,1020035
1006312,1289405,1289413,1020070
1006312,1289408,1289415,1020070
1006422,1289404,1289410,1020070
1006422,1289425,1289407,1020070
1008522,1289366,1289387,1020074
1008523,1289366,383,1020074
1011788,1289366,1289392,1020074
1012540,1289366,1289388,1020074
1006312,1289436,1289445,1020078
1006312,1289440,1289447,1020078
1006422,1289435,1289442,1020078
1006422,1289458,1289439,1020078
1006317,1289645,589,1020152
1006317,594,597,1020156
1006333,695979,610,1020156
1006641,1289792,1289794,1020168
1008148,1289888,1289890,1020186
1008145,1289920,1289921,1020193
1006338,786,1289997,1020202
1018880,1290027,806,1020220
1006311,696092,1290032,1020222
1006422,868,837,1020235
1006422,869,857,1020235
1006312,1290103,1290104,1020240
1006316,1290102,1290103,1020240
1019554,696157,1290119,1020246
1019554,696170,1290138,1020249
1006312,933,1290132,1020254
1006312,696159,1290129,1020254
1006422,952,945,1020257
1006312,696208,1290265,1020269
1019554,696224,1081,1020271
1006422,1097,1067,1020277
1006422,1098,1087,1020277
1006422,1118,1109,1020287
1006312,696237,1290369,1020296
1006312,696238,1290370,1020296
1006312,1315,1290437,1020315
1006312,1315,1290438,1020315
1006338,1290485,1290488,1020342
1006342,1290485,1359,1020342
1006772,1290485,1290489,1020342
1006312,1378,1290511,1020351
1006312,1378,1290512,1020351
1006342,696417,1394,1020356
1006312,1419,1290560,1020361
1006312,1419,1290562,1020361
1006312,1419,1290563,1020361
1006312,1427,1290564,1020361
1006312,696422,1290561,1020361
1016741,696431,1290556,1020361
1006340,696425,1290544,1020363
1006311,696464,1290672,1020380
1006311,696466,1290675,1020380
1006311,696467,1290677,1020380
1006311,696469,1290681,1020380
1006325,696471,1290684,1020380
