47,3043646,1288269,1019859
47,3043655,1288270,1019859
1288317,3043624,101,1019863
1288317,3043624,1288323,1019863
1288317,3043624,1288325,1019863
1288317,3043624,1288327,1019863
1288317,3043624,1288330,1019863
1288317,3043641,1288321,1019863
1288317,3043641,1288322,1019863
1288317,3043641,1288332,1019863
1288317,3043641,1288333,1019863
1288317,3043641,1288337,1019863
1288317,3043649,1288319,1019863
1288314,3043644,75,1019867
1288314,3043653,79,1019867
1288379,3043660,1288391,1019884
1288421,3043662,1288422,1019895
1288458,3043662,1288459,1019897
1288458,3043662,1288462,1019897
1288479,3043672,1288481,1019902
1288493,3043662,133,1019908
1288493,3043662,1288494,1019908
1288528,3043662,1288529,1019913
1288569,3043662,1288570,1019919
1288588,3043672,165,1019922
1288588,3043672,172,1019922
1288588,3043672,1288589,1019922
1288584,3043662,1288585,1019924
1288606,3043662,1288607,1019930
1288621,3043662,1288622,1019935
1288644,3043672,1288646,1019937
1288644,3043673,1288645,1019937
1288634,3043662,1288635,1019941
1288665,3043662,1288666,1019949
1288671,3043672,1288674,1019955
1288671,3043673,1288672,1019955
1288680,3043662,1288682,1019957
1288694,3043662,1288695,1019962
1288700,3043662,1288701,1019966
1288706,3043662,1288707,1019969
1288725,3043662,1288726,1019973
1288752,3043662,1288753,1019982
1288763,3043662,1288764,1019987
1288837,3043690,1288838,1020004
1288861,3043690,298,1020010
1288861,3043690,1288864,1020010
305,3043691,306,1020024
305,3043691,311,1020024
1289338,3043692,1289339,1020063
1289370,3043698,384,1020074
1289370,3043698,413,1020074
1289370,3043698,438,1020074
1289370,3043698,472,1020074
1289428,3043692,415,1020076
1289428,3043692,421,1020076
1289428,3043692,1289429,1020076
1289428,3043692,1289431,1020076
1289471,3043723,1289472,1020088
1289495,3043724,1289497,1020097
1289510,3043702,1289518,1020111
1289510,3043704,1289512,1020111
1289510,3043707,1289511,1020111
1289534,3043702,536,1020117
1289534,3043707,1289535,1020117
1289534,3043707,1289537,1020117
1289554,3043702,1289560,1020128
1289554,3043704,1289556,1020128
1289554,3043707,1289555,1020128
1289576,3043702,1289584,1020133
1289576,3043707,1289579,1020133
1289601,3043728,1289603,1020138
1289601,3043728,1289605,1020138
696,3043744,1289752,1020158
696,3043744,1289785,1020158
1289736,3043699,1289741,1020158
1289736,3043699,1289743,1020158
1289736,3043699,1289754,1020158
1289736,3043699,1289755,1020158
1289736,3043699,1289761,1020158
1289736,3043702,1289746,1020158
1289736,3043702,1289749,1020158
1289736,3043703,1289744,1020158
1289736,3043703,1289760,1020158
1289736,3043704,1289748,1020158
1289736,3043704,1289756,1020158
1289736,3043704,1289757,1020158
1289736,3043704,1289762,1020158
1289736,3043704,1289764,1020158
1289736,3043707,1289737,1020158
1289736,3043707,1289740,1020158
1289736,3043707,1289753,1020158
1289739,3043744,1289770,1020158
1289732,3043741,1289734,1020164
724,3043744,1289826,1020172
724,3043746,729,1020172
1289833,3043745,1289834,1020177
1289869,3043723,1289876,1020183
1289869,3043723,1289884,1020183
1289869,3043724,1289872,1020183
1289869,3043724,1289878,1020183
1289869,3043726,1289885,1020183
1289890,3043745,1289892,1020186
1289891,3043745,1289893,1020186
1289910,3043723,1289912,1020188
1289910,3043723,1289914,1020188
1289919,3043698,742,1020193
1289919,3043699,1289924,1020193
1289919,3043702,753,1020193
1289919,3043703,745,1020193
1289919,3043704,750,1020193
1289919,3043707,1289923,1020193
1289921,3043698,743,1020193
1289921,3043699,740,1020193
1289921,3043702,754,1020193
1289921,3043703,746,1020193
1289921,3043704,751,1020193
1289921,3043707,1289922,1020193
1289962,3043698,795,1020202
1289962,3043698,797,1020202
1289962,3043698,804,1020202
1289962,3043699,771,1020202
1289962,3043699,913,1020202
1289962,3043699,1289964,1020202
1289962,3043702,1289971,1020202
1289962,3043702,1289978,1020202
1289962,3043702,1289980,1020202
1289962,3043703,1289966,1020202
1289962,3043703,1289967,1020202
