3043648,27,1019859
3043651,1288271,1019859
3043657,63,1019859
3043658,1288383,1019884
3043658,1288390,1019884
3043658,1288461,1019897
3043658,1288464,1019897
3043679,1288506,1019906
3043680,1288511,1019906
3043681,1288515,1019906
3043679,1288535,1019911
3043680,1288540,1019911
3043684,1288544,1019911
3043658,1288534,1019913
3043658,1288572,1019919
3043658,1288587,1019924
3043658,1288609,1019930
3043658,1288624,1019935
3043658,1288639,1019941
3043658,1288668,1019949
3043658,1288685,1019957
3043658,1288697,1019962
3043658,1288703,1019966
3043658,1288714,1019969
3043658,1288729,1019973
3043658,1288755,1019982
3043658,1288767,1019987
3043716,301,1020012
3043717,431,1020074
3043717,448,1020074
3043717,493,1020074
3043735,474,1020074
3043736,1289372,1020074
3043737,1289490,1020099
3043688,517,1020105
3043688,520,1020105
3043739,518,1020105
3043740,521,1020105
3043739,717,1020174
3043739,1289837,1020177
3043740,1289838,1020177
3043806,846,1020202
3043806,893,1020202
3043806,1289977,1020202
3043820,1078,1020271
3043717,1147,1020274
3043735,1284,1020274
3043735,1288,1020274
3043735,1292,1020274
3043736,1283,1020274
3043838,1290402,1020274
3043840,1187,1020274
3043841,1190,1020274
3043842,1230,1020274
3043842,1247,1020274
3043842,1264,1020274
3043843,1234,1020274
3043843,1251,1020274
3043843,1268,1020274
3043844,1238,1020274
3043844,1255,1020274
3043844,1272,1020274
3043845,1242,1020274
3043845,1259,1020274
3043845,1276,1020274
3043846,1287,1020274
3043847,1291,1020274
3043848,1290393,1020274
3043849,1290392,1020274
3043850,1290391,1020274
3043851,1290390,1020274
3043852,1290389,1020274
3043853,1290388,1020274
3043854,1290387,1020274
3043855,1290386,1020274
3043856,1290385,1020274
3043857,1290384,1020274
3043858,1290383,1020274
3043859,1290382,1020274
3043860,1290381,1020274
3043861,1290380,1020274
3043862,1290379,1020274
3043837,1290367,1020296
3043717,1335,1020332
3043866,1290445,1020335
3043891,1524,1020385
3043905,1290788,1020397
3043651,1290915,1020399
3043908,1584,1020413
3043909,1290978,1020413
3043937,1291121,1020423
3043774,1291173,1020438
3043774,1291174,1020438
3043930,1291175,1020438
3043937,1291229,1020453
3043956,1291343,1020479
3043956,1291399,1020502
3043956,1291422,1020515
3043956,1291555,1020530
3043956,1291556,1020530
3043969,1841,1020549
3043951,1884,1020557
3043999,1291589,1020563
3043999,1291591,1020563
3043999,1291592,1020563
3043999,1291593,1020563
3043999,1291594,1020563
3044001,1291595,1020563
3044001,1291596,1020563
3044016,1947,1020563
3044001,1291722,1020584
3043999,1291885,1020591
3043999,1291889,1020591
3044001,1291888,1020591
3044001,1291890,1020591
3044003,1291886,1020591
3044003,1291887,1020591
3044031,2090,1020591
3044031,2171,1020591
3044114,2263,1020697
3044119,1292092,1020701
3044121,1292094,1020701
3044114,2375,1020703
3043955,1292202,1020740
3043999,1292265,1020744
3043999,1292268,1020744
3044007,1292393,1020746
3044007,1292394,1020746
3044123,2451,1020746
3044003,1292409,1020764
3044003,1292410,1020764
3044005,1292411,1020764
3044125,1292412,1020766
3044125,1292455,1020782
3044125,1292473,1020787
3044140,1292501,1020808
3044134,1292511,1020820
3044147,1292528,1020828
3044136,1292532,1020830
3044142,1292545,1020832
3044144,2996,1020832
3044146,1292543,1020832
3044148,1292537,1020836
3043955,1292570,1020838
3044151,1292562,1020838
3044155,1292568,1020838
3044156,1292565,1020838
3044156,1292567,1020838
3044156,1292569,1020838
3044157,1292576,1020838
3044157,1292579,1020838
3044158,1292566,1020838
3044136,1292595,1020854
3044153,1292592,1020856
3044153,1292593,1020856
3044136,1292601,1020861
3044169,3029,1020885
3044169,3045,1020901
3044175,1292696,1020904
3044178,1292707,1020904
3044181,1292708,1020904
3043837,1292792,1020934
3044169,3214,1020942
3043953,1292816,1020944
3044169,3248,1020954
3044202,1292885,1020978
3044169,3303,1020980
3044169,3312,1020986
