1636,3043774,1020438
1291902,3044003,1020591
1293553,3044196,1021190
5081,3044531,1021743
1295334,3044533,1021745
1295334,3044535,1021745
1303044,3045253,1022902
1303062,3045251,1022908
1303105,3045251,1022914
12238,3045478,1023633
12251,3045476,1023633
12266,3045474,1023633
1307594,3045837,1024203
1320544,3047560,1026711
1320548,3047560,1026711
1332173,3048376,1029822
711614,3048838,1029992
1333561,3048893,1030121
1333800,3048839,1030183
1333860,3048839,1030183
711969,3048951,1030274
711972,3048952,1030274
711974,3048954,1030274
711976,3048956,1030274
711978,3048958,1030274
711979,3048960,1030274
711980,3048962,1030274
711981,3048964,1030274
711982,3048966,1030274
711983,3048968,1030274
711984,3048970,1030274
711985,3048972,1030274
711986,3048974,1030274
711989,3048976,1030274
1333998,3048982,1030274
1334001,3048978,1030274
712019,3048838,1030308
1334100,3048860,1030308
1334101,3048862,1030308
1334105,3048858,1030308
1334134,3048860,1030308
1334136,3048862,1030308
712221,3049061,1030493
1335757,3049094,1030708
37296,3048860,1030973
1337127,3048858,1030973
714112,3049678,1031804
1341576,3049547,1031983
1341580,3049547,1031985
1342336,3049578,1032117
1342341,3049573,1032117
1354878,3050910,1034291
1355207,3050947,1034412
1356727,3051161,1034899
1356780,3051161,1034903
1365166,3052135,1036183
1365168,3052135,1036183
1365195,3052139,1036195
1365200,3052137,1036195
1365202,3052139,1036195
1367468,3051261,1036533
1368120,3052293,1036614
1368882,3052503,1036892
721923,3052503,1036898
1371538,3052789,1037636
1371711,3052873,1037713
1372052,3052925,1037819
1375366,3053381,1038382
1375458,3053383,1038401
1380556,3054015,1039650
1380559,3054015,1039650
1380595,3054010,1039689
1388100,3054677,1041025
1388101,3054679,1041025
729543,3055397,1042768
734319,3055380,1044681
734320,3055382,1044681
1407946,3055383,1044681
1407950,3055383,1044681
1407963,3055382,1044681
1407966,3055380,1044681
1407987,3056261,1044698
1408011,3056266,1044711
1409411,3056421,1045097
1411531,3056591,1045539
1413043,3047815,1045838
736485,3056735,1046112
736806,3056797,1046498
738406,3052296,1047525
1419022,3052298,1047525
1419029,3052298,1047525
1427370,3057335,1048963
1431244,3058044,1049805
1435952,3058818,1051123
1435965,3058816,1051127
1436666,3058926,1051344
744069,3059043,1051403
1437115,3059014,1051431
1437131,3059017,1051431
1437155,3059017,1051431
744230,3058996,1051495
744245,3058998,1051495
1440008,3059308,1052339
1442919,3059695,1053058
1442921,3059696,1053058
747258,3059699,1053315
1444079,3059679,1053423
1444087,3059684,1053425
1444089,3059686,1053425
1444093,3059680,1053429
1444098,3059683,1053434
1444106,3059682,1053436
122283,3059873,1053777
1446434,3059985,1054130
1446434,3059987,1054130
1462044,3044176,1057708
755342,3062190,1058448
755346,3062194,1058465
756002,3062423,1058975
756032,3062425,1058975
756037,3062427,1058975
756055,3062429,1058975
1468325,3062666,1059563
760506,3063282,1061400
1482711,3063528,1062340
1483965,3063644,1062781
763735,3052649,1063244
