3482997,1,1288249,1240405
3482998,2,1288255,1240407
3482999,3,1288259,1240408
3483000,2,1288264,1240411
3483001,5,1288266,1240413
3483002,2,1288276,1240414
3483003,2,1288282,1240415
3483004,5,1288289,1240416
3483005,2,1288297,1240417
3483006,15,1288286,1240406
3483007,17,1288293,1240412
3483008,2,1288300,1240418
3483009,5,1288303,1240419
3483010,2,1288307,1240420
3483011,2,1288310,1240421
3483012,13,1288316,1019867
3483013,5,1288318,1240422
3483014,10,1288349,1240423
3483015,2,695706,1240429
3483016,58,695713,1019863
3483017,59,1288317,1019863
3483018,2,1288408,1240436
3483019,3,695715,1240434
3483020,1,1288416,1240439
3483021,2,1288414,1240438
3483022,2,1288424,1240440
3483023,7,1288419,1019895
3483024,25,695718,1240437
3483025,34,1288445,1240437
3483026,2,695720,1240441
3483027,4,695723,1019899
3483028,9,1288455,1240435
3483029,4,695726,1240444
3483030,2,695729,1240445
3483031,28,1288467,1019897
3483032,3,1288477,1240446
3483033,4,1288482,1019902
3483034,19,1288516,1019906
3483035,20,1288551,1019911
3483036,4,1288556,1019915
3483037,7,695733,1019913
3483038,11,1288557,1240449
3483039,5,695736,1240454
3483040,10,1288579,1019917
3483041,13,1288566,1240453
3483042,10,1288596,1019926
3483043,7,695742,1019924
3483044,10,1288604,1019928
3483045,9,695747,1019922
3483046,2,1288598,1240455
3483047,18,174,1019922
3483048,10,1288616,1019933
3483049,7,695749,1019935
3483050,10,1288630,1019939
3483051,4,1288631,1240456
3483052,12,1288643,1019944
3483053,7,1288637,1019946
3483054,18,1288651,1019937
3483055,22,1288650,1019937
3483056,10,1288663,1019951
3483057,7,695761,1019949
3483058,10,1288690,1019960
3483059,18,1288681,1019955
3483060,23,1288679,1019955
3483061,7,695764,1019962
3483062,10,1288712,1019964
3483063,7,695766,1019969
3483064,10,1288733,1019971
3483065,10,1288747,1019980
3483066,7,695769,1019982
3483067,10,1288774,1019990
3483068,4,695772,1240459
3483069,13,695774,1240459
3483070,2,695777,1240462
3483071,10,1288781,1019992
3483072,10,1288789,1019994
3483073,14,1288790,1019994
3483074,3,1288800,1240463
3483075,36,1288797,1240463
3483076,9,1288817,1240465
3483077,11,1288816,1019997
3483078,5,695794,1019999
3483079,5,1288819,1240464
3483080,24,1288821,1019999
3483081,11,1288836,1020002
3483082,20,1288873,1020014
3483083,23,1288863,1020006
3483084,2,1288878,1240468
3483085,8,1288883,1020016
3483086,34,1288913,1020018
3483087,2,1288917,1240469
3483088,2,1288920,1240470
3483089,12,1288932,1020028
3483090,10,1288944,1020041
3483091,7,1289323,1020044
3483092,3,695835,1240471
3483093,14,1289317,1020044
3483094,871,1289309,1020037
3483095,2,1289326,1240472
3483096,5,1289330,1020048
3483097,5,1289334,1020057
3483098,9,1289342,1020060
3483099,35,695850,1240473
3483100,10,1289360,1020067
3483101,2,1289364,1240474
3483102,26,695865,1020074
3483103,38,695870,1020074
3483104,42,1289406,1020070
3483105,50,695875,1020074
3483106,87,695892,1020074
3483107,3,695904,1240475
3483108,42,1289438,1020078
3483109,114,695912,1020074
3483110,3,695917,1240476
3483111,128,695923,1020074
3483112,11,1289471,1020088
3483113,4,695927,1020090
3483114,3,695931,1240478
3483115,19,1289483,1020092
3483116,3,695942,1240479
3483117,165,695948,1020074
3483118,176,1289491,1020074
3483119,43,1289495,1020097
3483120,15,695952,1020107
3483121,6,695954,1020113
3483122,8,695956,1240481
3483123,19,695957,1020119
3483124,11,1289553,1020124
3483125,8,1289578,1020131
3483126,3,1289592,1020136
3483127,33,1289616,1240483
3483128,10,567,1240484
3483129,36,1289601,1020138
3483130,6,695970,1020140
3483131,8,1289637,1020144
3483132,5,695971,1020146
3483133,13,1289642,1020149
3483134,7,695974,1020152
3483135,42,695975,1240482
3483136,15,695978,1020156
3483137,7,1289651,1240486
3483138,20,695980,1020156
3483139,6,695998,1020164
3483140,5,1289765,1020158
3483141,16,1289798,1020168
3483142,1,1289801,1240488
3483143,1,1289804,1240489
3483144,2,1289809,1240491
3483145,56,1289811,1020158
3483146,81,1289812,1020158
3483147,126,1289659,1240485
3483148,112,1289813,1020158
3483149,134,1289820,1020158
3483150,136,1289768,1020158
3483151,227,1289659,1240485
3483152,28,1289819,1020170
3483153,8,696043,1020174
3483154,11,696045,1020174
3483155,14,696044,1020172
3483156,10,1289839,1020177
3483157,4,696046,1020180
3483158,8,1289851,1240493
3483159,3,696049,1240495
3483160,13,1289896,1020186
3483161,32,1289857,1240494
3483162,8,1289902,1240496
3483163,3,1289928,1020193
3483164,12,1289918,1020188
3483165,9,1289929,1020193
3483166,9,1289935,1020195
3483167,40,1289927,1020193
3483168,3,696068,1240498
3483169,3,696070,1240497
3483170,23,696079,1240499
3483171,3,696083,1240500
3483172,4,696086,1020209
3483173,4,1290023,1020218
3483174,4,696090,1020220
3483175,13,1290029,1020222
3483176,10,1290040,1020214
3483177,2,1290066,1240504
3483178,2,1290069,1240505
3483179,2,1290072,1240506
3483180,10,1290048,1020224
3483181,2,1290078,1240507
3483182,19,1290050,1240502
3483183,10,1290087,1020233
3483184,10,1290098,1020238
3483185,11,1290106,1020240
3483186,41,1290092,1020235
3483187,29,696141,1240508
3483188,10,1290115,1020242
3483189,195,829,1020202
3483190,4,696160,1020252
3483191,20,1290144,1020257
3483192,7,696180,1240511
3483193,101,1290144,1020257
3483194,10,696187,1020263
3483195,10,1290261,1020267
3483196,12,696202,1020265
3483197,6,1290265,1020269
3483198,13,696215,1020269
3483199,15,1290267,1020269
3483200,1,1290288,1240514
3483201,3,1290291,1240515
3483202,2,1290294,1240516
3483203,2,1290297,1240517
3483204,39,1290272,1020277
3483205,2,1290304,1240519
3483206,2,1290307,1240520
3483207,2,1290312,1240521
3483208,2,1290330,1240523
3483209,21,696233,1020287
3483210,2,1290333,1240524
3483211,26,696234,1020287
3483212,5,696235,1020291
3483213,35,1290323,1020287
3483214,5,1290377,1020301
3483215,16,1290361,1020301
3483216,44,1290368,1020296
3483217,27,1290371,1020301
3483218,10,1290412,1020308
3483219,311,1290404,1020274
3483220,1,1290426,1240527
3483221,6,1290440,1020315
3483222,9,1290427,1240526
3483223,18,1290442,1020315
3483224,28,696375,1020315
3483225,42,1290439,1020315
3483226,45,696381,1020315
3483227,3,1290449,1240528
3483228,2,1290452,1020335
3483229,6,1290454,1020335
3483230,9,696383,1020335
3483231,49,1290466,1020332
3483232,5,1290475,1020337
3483233,7,1290484,1020344
3483234,5,696402,1020342
3483235,10,696404,1020342
3483236,12,1290488,1020342
3483237,26,1290501,1020348
3483238,3,1290538,1240529
3483239,17,696424,1020356
3483240,4,1290544,1020363
3483241,110,1290545,1020361
3483242,138,696437,1020361
3483243,23,1290616,1240530
3483244,19,1290613,1020373
3483245,19,696439,1020367
3483246,14,1290761,1240534
3483247,90,1290647,1020376
3483248,2,696491,1240535
3483249,56,1290742,1020385
3483250,2,1290781,1240538
3483251,2,1290927,1240542
3483252,2,1290947,1240543
3483253,9,1290957,1240544
3483254,282,1290796,1020387
3483255,15,1290978,1020413
3483256,6,696510,1020406
3483257,10,696514,1020406
3483258,252,1290980,1020409
3483259,8,1291172,1020435
3483260,22,1291174,1020438
3483261,15,1291178,1020404
3483262,15,1291185,1020443
3483263,13,1291202,1020445
3483264,13,1291207,1020447
3483265,13,1291212,1020449
3483266,25,1291136,1020423
3483267,45,1291188,1020440
3483268,13,1291217,1020451
3483269,10,1291238,1240548
3483270,14,1291233,1020455
3483271,15,1291235,1020453
3483272,14,1291247,1020458
3483273,13,1291283,1020463
3483274,14,1291292,1020468
3483275,3,1291298,1240552
3483276,4,1291304,1240553
3483277,4,1291311,1020470
3483278,3,1291305,1240554
3483279,2,1291315,1240555
3483280,1,1291321,1240557
3483281,61,1727,1240549
3483282,18,696582,1240556
3483283,2,1291324,1240558
3483284,4,1291335,1020472
3483285,5,696583,1020474
3483286,9,696585,1020479
3483287,4,1291357,1020492
3483288,17,696586,1020479
3483289,22,696587,1020479
3483290,41,696592,1020479
3483291,46,696595,1020479
3483292,3,696597,1020496
3483293,3,1291394,1020500
3483294,45,1291386,1020488
3483295,16,696599,1020502
3483296,23,696600,1020502
3483297,28,696601,1020502
3483298,46,696607,1020502
3483299,48,696608,1020502
3483300,2,1291418,1240561
3483301,5,696609,1020498
3483302,4,696611,1020520
3483303,4,696616,1020523
3483304,34,1291436,1020515
3483305,5,696619,1020526
3483306,12,696620,1240562
3483307,93,1291482,1020509
3483308,14,696625,1020534
3483309,4,696627,1020549
3483310,6,696628,1020547
3483311,6,696630,1020551
3483312,5,1291571,1020530
3483313,16,696640,1020530
3483314,21,696641,1020530
3483315,19,696646,1020551
3483316,40,696649,1020530
3483317,63,1291570,1020530
3483318,4,696653,1020554
3483319,11,1291573,1240563
3483320,5,1883,1020557
3483321,2,1291582,1240566
3483322,4,1891,1020560
3483323,5,1902,1020563
3483324,14,1291607,1020563
3483325,70,1907,1020540
3483326,2,1291612,1240568
3483327,47,1932,1020563
3483328,92,1291656,1020570
3483329,6,696686,1240569
3483330,105,1291605,1020563
3483331,8,1291728,1020584
3483332,3,1974,1020565
3483333,12,1291727,1020584
3483334,17,1291724,1020584
3483335,58,1974,1020565
3483336,33,1291701,1240570
3483337,7,696731,1020606
3483338,5,696734,1020613
3483339,6,696738,1020625
3483340,4,696739,1020629
3483341,5,2058,1020637
3483342,4,2067,1020648
3483343,3,696746,1240571
3483344,3,696749,1020653
3483345,3,696753,1240572
3483346,2,1291952,1240573
3483347,2,1291955,1240574
3483348,2,1291958,1240575
3483349,9,2083,1020655
