3758678,3,1288233,3043612,1240401
3758679,15,1288798,3043663,1240463
3758680,18,1288796,3043663,1240463
3758681,6,695791,3043665,1240465
3758682,8,1288829,3043667,1240466
3758683,10,695813,3043658,1240466
3758684,11,1288840,3043663,1240466
3758685,14,1288827,3043665,1240466
3758686,3,1289653,3043688,1240487
3758687,8,1290210,3043685,1240510
3758688,11,1290205,3043678,1240510
3758689,14,696205,3043679,1240510
3758690,17,696210,3043680,1240510
3758691,19,1290190,3043681,1240510
3758692,22,696214,3043684,1240510
3758693,4,1290635,3043869,1240531
3758694,9,1290636,3043870,1240531
3758695,14,1290637,3043871,1240531
3758696,19,1290638,3043872,1240531
3758697,24,1290639,3043873,1240531
3758698,29,1290640,3043874,1240531
3758699,34,1290641,3043875,1240531
3758700,39,1290642,3043876,1240531
3758701,44,1290643,3043877,1240531
3758702,49,1290644,3043878,1240531
3758703,54,1290645,3043879,1240531
3758704,56,696441,3043880,1240531
3758705,13,696470,3043885,1240534
3758706,20,1636,3043774,1020438
3758707,8,1291585,3043782,1240567
3758708,9,1291587,3043774,1240567
3758709,16,696665,3043780,1240567
3758710,114,1291902,3044003,1020591
3758711,2,1292033,3044003,1240576
3758712,7,1292031,3044001,1240576
3758713,11,1292032,3043999,1240576
3758714,5,1292212,3044032,1240580
3758715,11,1292213,3044033,1240580
3758716,17,1292217,3044034,1240580
3758717,24,1292218,3044037,1240580
3758718,31,1292219,3044038,1240580
3758719,38,1292220,3044039,1240580
3758720,45,1292221,3044042,1240580
3758721,52,1292222,3044043,1240580
3758722,59,1292223,3044044,1240580
3758723,66,1292224,3044045,1240580
3758724,72,1292225,3044046,1240580
3758725,78,1292226,3044047,1240580
3758726,85,1292227,3044048,1240580
3758727,92,1292228,3044049,1240580
3758728,5,696879,3044005,1240583
3758729,99,1292229,3044050,1240580
3758730,106,1292230,3044051,1240580
3758731,113,1292231,3044052,1240580
3758732,120,1292232,3044053,1240580
3758733,127,1292233,3044054,1240580
3758734,133,1292234,3044055,1240580
3758735,17,1292445,3044009,1240584
3758736,139,1292235,3044056,1240580
3758737,145,1292236,3044057,1240580
3758738,151,1292237,3044058,1240580
3758739,157,1292239,3044059,1240580
3758740,163,1292240,3044060,1240580
3758741,169,1292241,3044061,1240580
3758742,175,1292242,3044062,1240580
3758743,181,1292243,3044063,1240580
3758744,187,1292244,3044064,1240580
3758745,193,1292245,3044065,1240580
3758746,199,1292246,3044066,1240580
3758747,205,1292247,3044067,1240580
3758748,211,1292248,3044068,1240580
3758749,217,1292249,3044069,1240580
3758750,223,1292250,3044070,1240580
3758751,229,1292251,3044071,1240580
3758752,235,1292252,3044072,1240580
3758753,241,1292253,3044073,1240580
3758754,247,1292254,3044074,1240580
3758755,253,1292255,3044075,1240580
3758756,259,1292256,3044076,1240580
3758757,265,1292257,3044077,1240580
3758758,271,1292258,3044078,1240580
3758759,277,1292259,3044079,1240580
3758760,283,1292260,3044080,1240580
3758761,289,1292261,3044081,1240580
3758762,2,1292506,3043999,1240595
3758763,5,1292507,3044001,1240595
3758764,6,1292510,3044005,1240595
3758765,295,1292263,3044082,1240580
3758766,10,1292508,3044007,1240595
3758767,11,1292513,3044009,1240595
3758768,301,1292264,3044083,1240580
3758769,307,1292266,3044084,1240580
3758770,313,1292267,3044085,1240580
3758771,319,1292269,3044086,1240580
3758772,325,1292270,3044087,1240580
3758773,331,1292272,3044088,1240580
3758774,337,1292273,3044089,1240580
3758775,343,1292274,3044090,1240580
3758776,349,1292276,3044091,1240580
3758777,355,1292277,3044092,1240580
3758778,361,1292279,3044093,1240580
3758779,367,1292281,3044094,1240580
3758780,373,1292283,3044095,1240580
3758781,379,1292284,3044096,1240580
3758782,385,1292285,3044099,1240580
3758783,391,1292286,3044100,1240580
3758784,397,1292287,3044101,1240580
3758785,403,1292288,3044102,1240580
3758786,409,1292289,3044103,1240580
3758787,416,1292290,3044106,1240580
3758788,423,1292291,3044107,1240580
3758789,425,696928,3044116,1240580
3758790,8,697012,3044153,1240598
3758791,3,697020,3044134,1240603
3758792,19,697021,3044136,1240603
3758793,1,697222,3044200,1240629
3758794,9,697232,3044202,1240629
3758795,2,1293222,3044208,1240634
3758796,5,1293223,3044210,1240634
3758797,8,1293327,3043955,1240637
3758798,12,697352,3043951,1240637
3758799,14,697354,3043953,1240637
3758800,8,1293393,3044146,1240641
3758801,11,697386,3044141,1240641
3758802,16,697388,3044142,1240641
3758803,29,697395,3044144,1240641
3758804,8,1293410,3044231,1240643
3758805,4,1293513,3044242,1240655
3758806,1,1293553,3044196,1021190
3758807,1,1293804,3044194,1240694
3758808,3,1293805,3044196,1240694
3758809,48,697615,3044345,1240707
3758810,99,697616,3044347,1240707
3758811,0,1294127,3044242,1240709
3758812,10,697624,3044255,1240709
3758813,15,697626,3044257,1240709
3758814,192,697627,3044349,1240707
3758815,1,697661,3044368,1240716
3758816,8,1294696,3044337,1240723
3758817,150,1294688,3044327,1240723
3758818,178,1294689,3044331,1240723
3758819,206,1294690,3044333,1240723
3758820,234,1294691,3044335,1240723
3758821,5,1294893,3044390,1240731
3758822,11,1294895,3044392,1240731
3758823,17,1294896,3044394,1240731
3758824,0,1294943,3044549,1240734
3758825,4,697895,3044533,1240753
3758826,4,697896,3044535,1240754
3758827,11,697902,3044564,1240750
3758828,22,697906,3044566,1240750
3758829,5,5081,3044531,1021743
3758830,23,1295334,3044533,1021745
3758831,25,1295334,3044535,1021745
3758832,4,698077,3044541,1240773
3758833,5,698084,3044539,1240777
3758834,8,1296962,3044543,1240908
3758835,11,1296948,3044501,1240908
3758836,14,698997,3044114,1240908
3758837,17,699000,3044469,1240908
3758838,20,699002,3044472,1240908
3758839,23,699003,3044474,1240908
3758840,26,699004,3044476,1240908
3758841,29,699006,3044478,1240908
3758842,32,699009,3044479,1240908
3758843,35,699011,3044481,1240908
3758844,38,699012,3044483,1240908
3758845,41,699014,3044485,1240908
3758846,44,699016,3044487,1240908
3758847,47,699017,3044489,1240908
3758848,50,699018,3044491,1240908
3758849,53,699019,3044493,1240908
3758850,56,699022,3044495,1240908
3758851,59,699024,3044425,1240908
3758852,62,699027,3044497,1240908
3758853,65,699030,3044499,1240908
3758854,68,699033,3043717,1240908
3758855,70,1296949,3044503,1240908
3758856,72,1296950,3044505,1240908
3758857,74,1296951,3044506,1240908
3758858,78,699037,3044525,1240908
3758859,81,1296952,3044527,1240908
3758860,83,699041,3044531,1240908
3758861,115,1296953,3044538,1240908
3758862,8,1297186,3044679,1240927
3758863,1,699388,3044778,1240962
3758864,3,699393,3044780,1240962
3758865,6,1297858,3044781,1240962
3758866,9,1297860,3044783,1240962
3758867,12,1297862,3044785,1240962
3758868,15,1297865,3044787,1240962
3758869,16,1298050,3044956,1240978
3758870,2,1298076,3044959,1240979
3758871,9,1298624,3045006,1240999
3758872,3,699750,3045021,1241002
3758873,8,1300839,3045005,1241010
3758874,56,1300827,3044993,1241010
3758875,80,1300828,3044995,1241010
3758876,92,1300829,3044997,1241010
3758877,104,1300830,3044999,1241010
3758878,2,699902,3044721,1241011
3758879,108,1300833,3045001,1241010
3758880,4,1300877,3044741,1241011
3758881,112,1300836,3045003,1241010
3758882,8,1300878,3044743,1241011
3758883,14,1300880,3044745,1241011
3758884,18,699903,3044747,1241011
3758885,20,699905,3044749,1241011
3758886,1,700001,3045083,1241034
3758887,3,700004,3045086,1241034
3758888,7,700007,3045084,1241034
3758889,14,1301384,3045088,1241034
3758890,17,700008,3045090,1241034
3758891,4613,1298679,3044980,1240988
3758892,2,1301913,3045161,1241072
3758893,27,1301926,3045073,1241075
3758894,29,700134,3045074,1241075
3758895,34,700135,3045075,1241075
3758896,16,1301956,3045201,1241079
3758897,29,1301955,3045201,1241079
3758898,64,1301951,3045201,1241079
3758899,2,1302186,3045215,1241083
3758900,6,1302531,3045217,1241087
3758901,1,1303044,3045253,1022902
3758902,16,1303062,3045251,1022908
3758903,24,1303105,3045251,1022914
3758904,2,1303122,3045249,1241150
3758905,4,1303123,3045253,1241150
3758906,6,700354,3045253,1241150
3758907,16,1303124,3045255,1241150
3758908,2,1303575,3045273,1241179
3758909,4,1303807,3045291,1241190
3758910,9,1303808,3045292,1241190
3758911,11,700647,3045293,1241190
3758912,8,1303850,3045271,1241198
3758913,4,1304206,3045357,1241244
3758914,9,1304207,3045358,1241244
3758915,14,1304208,3045359,1241244
3758916,16,700905,3045360,1241244
3758917,6,1304239,3045368,1241255
3758918,6,1304288,3045383,1241259
3758919,13,1304289,3045387,1241259
3758920,20,1304290,3045391,1241259
3758921,8,1304774,3045423,1241274
3758922,16,1304836,3045353,1241283
3758923,2,701295,3045531,1241287
3758924,37,701300,3045532,1241287
3758925,42,701301,3045534,1241287
3758926,48,701308,3045536,1241287
3758927,53,701313,3045538,1241287
3758928,6,12238,3045478,1023633
3758929,16,12251,3045476,1023633
3758930,26,12266,3045474,1023633
3758931,8,1305379,3045589,1241309
3758932,8,1305698,3045597,1241322
3758933,2,702026,3045645,1241343
3758934,8,1306220,3045688,1241350
3758935,8,1306482,3045702,1241354
3758936,8,1306974,3045728,1241378
3758937,8,1307082,3045636,1241389
3758938,21,702724,3045632,1241389
3758939,36,702727,3045634,1241389
3758940,3,1307213,3045397,1241415
3758941,7,1307214,3045399,1241415
3758942,9,1307212,3045744,1241414
3758943,11,1307215,3045401,1241415
3758944,15,1307216,3045409,1241415
3758945,19,1307217,3045415,1241415
3758946,23,1307218,3045421,1241415
3758947,27,1307219,3045424,1241415
3758948,31,1307220,3045427,1241415
3758949,35,1307221,3045429,1241415
3758950,39,1307222,3045431,1241415
3758951,43,1307223,3045433,1241415
3758952,47,1307224,3045436,1241415
3758953,51,1307225,3045438,1241415
3758954,55,1307226,3045440,1241415
3758955,59,1307227,3045442,1241415
3758956,63,1307228,3045445,1241415
3758957,67,1307229,3045447,1241415
3758958,71,1307230,3045449,1241415
3758959,75,1307231,3045452,1241415
3758960,79,1307232,3045454,1241415
3758961,83,1307233,3045456,1241415
3758962,87,1307234,3045458,1241415
3758963,91,1307235,3045460,1241415
3758964,95,1307236,3045462,1241415
3758965,99,1307237,3045464,1241415
3758966,103,1307238,3045466,1241415
3758967,5,1307338,3045765,1241432
3758968,11,1307339,3045766,1241432
3758969,17,1307340,3045767,1241432
3758970,23,1307341,3045770,1241432
3758971,29,1307342,3045771,1241432
3758972,31,702809,3045775,1241432
3758973,2,1307370,3045784,1241435
3758974,3,1307594,3045837,1024203
3758975,0,1307804,3045817,1241450
3758976,2,1307805,3045820,1241450
3758977,4,1307806,3045831,1241450
3758978,6,1307807,3045833,1241450
3758979,14,1307811,3045817,1241450
3758980,22,1307815,3045820,1241450
3758981,33,702942,3045831,1241450
3758982,46,1307797,3045833,1241450
3758983,50,1307801,3045826,1241450
3758984,5,1307949,3045874,1241461
3758985,7,702984,3045876,1241461
3758986,1,1308354,3045895,1241478
3758987,4,703235,3045897,1241478
3758988,1,1308367,3045819,1241480
3758989,7,703237,3045899,1241478
3758990,10,703239,3045901,1241478
3758991,8,1308366,3045948,1241479
3758992,13,703246,3045903,1241478
3758993,16,703248,3045905,1241478
3758994,19,703250,3045907,1241478
3758995,22,703252,3045909,1241478
3758996,25,703254,3045911,1241478
3758997,40,703255,3045927,1241478
3758998,43,703256,3045929,1241478
3758999,54,703259,3045931,1241478
3759000,8,1308433,3045960,1241493
3759001,10,703291,3045957,1241493
3759002,2,1308526,3045995,1241500
3759003,2,1309017,3046149,1241524
3759004,26,703485,3046128,1241528
3759005,32,703486,3046133,1241528
3759006,1,703494,3046141,1241532
3759007,9,1309156,3046142,1241532
3759008,17,1309160,3046143,1241532
3759009,8,1311495,3046340,1241587
3759010,2,1311563,3046183,1241589
3759011,5,1311564,3046185,1241589
3759012,8,1311565,3046187,1241589
3759013,11,1311566,3046189,1241589
3759014,4,1311651,3046403,1241592
3759015,9,1311652,3046404,1241592
3759016,14,1311653,3046406,1241592
3759017,19,1311654,3046408,1241592
3759018,24,1311655,3046410,1241592
3759019,29,1311656,3046411,1241592
3759020,34,1311657,3046412,1241592
3759021,39,1311658,3046413,1241592
3759022,41,704195,3046416,1241592
3759023,8,1311716,3046120,1241594
3759024,11,1311713,3045963,1241594
3759025,5,1311803,3046390,1241596
3759026,12,1311804,3046392,1241596
3759027,17,1311805,3046400,1241596
3759028,22,1311806,3046401,1241596
3759029,2,1312184,3046593,1241620
3759030,8,1313025,3046642,1241640
3759031,16,1313008,3046621,1241640
3759032,24,1313009,3046622,1241640
3759033,32,1313010,3046623,1241640
3759034,40,1313011,3046624,1241640
3759035,48,1313012,3046625,1241640
3759036,56,1313013,3046626,1241640
3759037,58,704794,3046641,1241640
3759038,60,704799,3046627,1241640
3759039,67,1313016,3046629,1241640
3759040,70,1313018,3046631,1241640
3759041,73,1313020,3046633,1241640
3759042,1,1314128,3046614,1241652
3759043,3,1314129,3046616,1241652
3759044,2,1314169,3046847,1241654
3759045,3,1314693,3046909,1241665
3759046,13,1314695,3046911,1241665
3759047,21,1314697,3046913,1241665
3759048,12,1315248,3046541,1241680
3759049,8,1315902,3047018,1241718
3759050,8,1316395,3047057,1241749
3759051,10,705867,3047051,1241749
3759052,2,1318882,3047291,1241816
3759053,4,1319159,3047292,1241836
3759054,9,1319160,3047293,1241836
3759055,14,1319161,3047294,1241836
3759056,19,1319162,3045574,1241836
3759057,24,1319163,3047295,1241836
3759058,29,1319164,3047296,1241836
3759059,34,1319165,3047297,1241836
3759060,39,1319166,3047298,1241836
3759061,44,1319167,3047299,1241836
3759062,49,1319168,3047300,1241836
3759063,54,1319169,3047301,1241836
3759064,59,1319170,3045571,1241836
3759065,61,706678,3047304,1241836
3759066,63,706680,3047302,1241836
3759067,8,1319467,3046753,1241849
3759068,10,1319464,3046742,1241849
3759069,5,1319589,3047344,1241861
3759070,11,1319590,3047347,1241861
3759071,17,1319591,3047358,1241861
3759072,23,1319592,3047367,1241861
3759073,25,706746,3047376,1241861
3759074,9,1319901,3047148,1241875
3759075,31,1319903,3047150,1241875
3759076,129,1319904,3047152,1241875
3759077,139,1319905,3047154,1241875
3759078,237,1319906,3047156,1241875
3759079,241,1319907,3047158,1241875
3759080,245,1319908,3047160,1241875
3759081,249,1319909,3047162,1241875
3759082,253,1319910,3047165,1241875
3759083,4,1320544,3047560,1026711
3759084,6,1320548,3047560,1026711
3759085,6,1320592,3047430,1241914
3759086,6,1320657,3047432,1241918
3759087,1,1320685,3047485,1241922
3759088,3,707088,3047454,1241945
3759089,5,1320901,3047468,1241945
3759090,9,1320902,3047471,1241945
3759091,15,1320903,3047476,1241945
3759092,8,1320917,3047363,1241944
3759093,10,707094,3047334,1241944
3759094,15,707096,3047335,1241944
3759095,17,707098,3047339,1241944
3759096,30,1320919,3047337,1241944
3759097,1,707475,3045640,1242044
3759098,8,707480,3047630,1242044
3759099,8,1321909,3047603,1242095
3759100,11,707588,3047598,1242095
3759101,3,1322089,3047699,1242109
3759102,7,1322090,3047700,1242109
3759103,11,1322091,3047701,1242109
3759104,2,1322321,3047740,1242127
3759105,6,1322509,3047746,1242145
3759106,14,707888,3047715,1242146
3759107,4,1322583,3047755,1242153
3759108,9,1322584,3047756,1242153
3759109,14,1322585,3047757,1242153
3759110,16,707924,3047758,1242153
3759111,8,1322670,3047760,1242157
3759112,5,1323071,3047826,1242184
3759113,9,1323072,3047827,1242184
3759114,13,1323073,3047829,1242184
3759115,8,1323586,3047814,1242212
3759116,8,1323958,3047903,1242230
3759117,11,1323955,3044708,1242230
3759118,3,1324314,3047428,1242247
3759119,7,1324315,3047442,1242247
3759120,11,1324316,3047553,1242247
3759121,15,1324317,3047561,1242247
3759122,2,708862,3047930,1242248
3759123,5,708864,3047932,1242248
3759124,21,1324318,3047567,1242247
3759125,8,708865,3047934,1242248
3759126,8,1324400,3047876,1242252
3759127,11,708878,3047839,1242252
3759128,15,1324397,3047874,1242252
3759129,10,1324444,3047940,1242258
3759130,20,1324446,3047942,1242258
3759131,2,1324839,3047970,1242280
3759132,2,709095,3048012,1242306
3759133,8,1326136,3048008,1242327
3759134,10,709268,3047994,1242327
3759135,13,1326127,3047998,1242327
3759136,23,709272,3048039,1242329
3759137,25,1326128,3048000,1242327
3759138,37,1326129,3048001,1242327
3759139,49,1326131,3048003,1242327
3759140,61,1326132,3048005,1242327
3759141,73,1326133,3048006,1242327
3759142,4,1326588,3048178,1242372
3759143,4,1326757,3048223,1242379
3759144,9,1326758,3048229,1242379
3759145,11,709440,3048230,1242379
3759146,4,1326853,3044125,1242390
3759147,6,709461,3048243,1242390
3759148,0,1326917,3048249,1242395
3759149,2,1326920,3048251,1242395
3759150,2,1326930,3048261,1242397
3759151,2,709613,3048187,1242418
3759152,8,1327599,3048248,1242429
3759153,4,1327834,3048391,1242457
3759154,9,1327835,3048392,1242457
3759155,14,1327836,3048393,1242457
3759156,19,1327837,3048394,1242457
3759157,24,1327838,3048395,1242457
3759158,26,709765,3048396,1242457
3759159,2,709960,3048419,1242463
3759160,5,709962,3048420,1242463
3759161,18,1328521,3048422,1242467
3759162,22,1328517,3048421,1242467
3759163,4,1328951,3048443,1242484
3759164,9,1328952,3048444,1242484
3759165,14,1328953,3048445,1242484
3759166,19,1328954,3048446,1242484
