1006314,1007125
1006324,1007081
1006324,1018653
1006326,1007081
1006326,1018653
1006328,1006937
1006328,1007081
1006328,1007473
1006328,1018691
1006334,1018712
1006338,1006424
1006338,1006937
1006338,1006987
1006338,1007081
1006338,1007473
1006342,1006367
1006342,1006623
1006342,1006987
1006342,1007081
1006342,1019348
1006342,1019439
1006355,1006349
1006355,1006357
1006361,1006679
1006363,1006679
1006369,1018653
1006373,1006937
1006373,1007081
1006375,1006937
1006381,1007081
1006383,1007081
1006383,1018653
1006385,1006660
1006387,1007081
1006396,1006410
1006396,1018653
1006396,1019079
1006400,1006937
1006406,1006410
1006406,1018653
1006412,1006550
1006414,1018653
1006414,1018823
1006416,1018967
1006416,1019016
1006420,1008050
1006426,1006937
1006426,1006987
1006430,1006660
1006432,1006937
1006432,1006987
1006432,1007081
1006438,1018758
1006440,1007121
1006444,1018653
1006444,1019175
1006452,1018718
1006458,1007081
1006466,1018653
1006470,1006937
1006472,1018653
1006474,1018653
1006476,1007051
1006476,1007081
1006480,1006660
1006482,1018732
1006482,1018733
1006486,1007081
1006491,1007003
1006493,1007081
1006493,1019105
1006495,1007081
1006499,1018653
1006501,1007081
1006501,1019344
1006501,1019392
1006503,1006507
1006505,1006507
1006509,1006507
1006511,1019158
1006515,1006507
1006519,1008095
1006521,1006424
1006521,1006623
1006524,1006937
1006526,1006937
1006531,1006937
1006531,1006987
1006531,1007081
1006535,1006491
1006535,1008040
1006537,1007081
1006537,1018653
1006543,1018653
1006545,1018653
1006547,1008085
1006547,1019008
1006552,1007081
1006552,1019513
1006552,1019704
1006556,1018653
1006562,1018830
1006564,1007143
1006570,1006937
1006570,1006987
1006583,1006424
1006583,1006937
1006583,1006987
1006587,1006507
1006589,1006507
1006591,1007081
1006591,1019017
1006593,1018714
1006595,1006550
1006605,1018981
1006605,1019359
1006607,1006507
1006613,1006660
1006615,1006507
1006623,1018828
1006629,1018653
1006629,1018823
1006631,1018653
1006641,1006491
1006641,1007989
1006641,1008040
1006645,1007081
1006652,1018653
1006679,1019160
1006683,1019348
1006685,1007081
1006687,1018650
1006695,1006424
1006695,1006937
1006695,1006987
1006697,1006491
1006707,1006987
1006711,1006937
1006711,1018653
1006711,1018823
1006733,1007583
1006735,1006660
1006746,1007081
1006746,1018653
1006750,1018882
1006754,1018801
1006756,1007366
1006756,1019388
1006758,1019639
1006760,1018858
1006762,1019430
1006764,1018940
1006764,1019203
1006772,1006987
1006772,1007081
1006772,1018827
1006776,1018880
1006778,1019063
1006778,1019735
1006780,1018760
1006782,1007461
1006782,1007713
1006782,1018743
1006784,1018653
1006792,1018781
1006805,1006515
1006819,1019160
1006825,1018718
1006827,1006995
1006829,1006491
1006829,1007989
1006829,1008040
1006835,1019057
1006851,1007081
1006854,1018971
1006856,1006864
1006856,1007081
1006858,1008050
1006860,1006864
1006862,1006864
1006866,1006864
1006868,1006864
1006870,1018653
1006876,1018668
1006878,1006491
1006878,1007989
1006878,1008040
1006881,1007081
1006893,1006438
1006901,1006391
1006901,1007081
1006909,1019080
1006911,1006782
1006913,1007081
1006929,1018992
1006943,1007143
1006953,1007081
1006953,1019449
1006959,1007081
1006969,1018653
1006969,1018823
1006971,1006507
1006981,1006349
1006997,1018662
1006997,1018727
1006999,1018653
1006999,1018823
1007003,1007081
1007009,1007081
1007011,1006937
1007011,1007081
1007011,1018732
1007011,1018733
1007013,1007081
1007013,1018733
1007013,1018945
1007013,1019336
1007015,1007081
1007017,1006937
1007017,1007081
1007021,1018653
1007021,1018823
1007041,1019126
1007045,1018653
1007045,1018823
1007047,1006727
1007049,1018732
1007049,1018733
1007055,1018653
1007057,1006937
1007057,1007081
1007061,1018653
1007061,1018823
1007065,1006864
1007067,1006937
1007067,1006987
1007067,1007081
1007071,1007125
1007073,1007125
1007077,1007081
1007089,1006727
1007095,1007081
1007095,1007084
1007095,1018653
1007097,1018992
1007103,1018760
1007107,1006491
1007107,1007989
1007107,1008040
1007109,1006507
1007113,1019391
1007115,1006491
1007115,1007989
1007115,1008040
1007127,1007081
1007135,1019348
1007141,1006587
1007149,1018653
1007153,1018799
1007155,1019059
1007155,1019259
1007159,1006491
1007159,1007989
1007159,1008040
1007161,1006507
1007163,1006507
1007165,1006507
1007173,1018992
1007179,1007081
1007181,1007093
1007185,1006507
1007199,1019348
1007201,1018653
1007201,1018823
1007203,1019138
1007207,1006424
1007207,1006937
1007207,1006987
1007215,1006550
1007221,1007143
1007221,1018638
1007221,1018639
1007223,1007081
1007225,1007081
1007225,1007883
1007225,1018653
1007225,1018885
1007227,1018823
1007231,1006937
1007231,1018746
1007231,1019710
1007233,1007808
1007239,1006507
1007245,1007103
1007253,1007523
1007257,1018714
1007261,1018653
1007261,1018823
1007263,1018653
1007263,1018823
1007265,1018653
1007265,1018823
1007267,1018653
1007267,1018823
1007281,1019017
1007281,1019304
1007285,1006550
1007291,1006550
1007301,1018713
1007307,1006367
1007307,1019348
1007311,1006937
1007328,1019546
1007346,1006550
1007354,1006507
1007358,1019340
1007360,1007084
1007362,1006438
1007364,1006491
1007364,1008040
1007366,1006917
1007372,1007081
1007374,1007593
1007376,1006507
1007378,1006507
1007380,1006507
1007382,1006507
1007384,1006507
1007386,1006507
1007388,1007003
1007407,1018760
1007409,1007081
1007415,1007812
1007421,1019392
1007443,1006507
1007445,1006507
1007455,1007081
1007459,1019456
1007461,1019180
1007469,1019062
1007479,1018678
1007483,1019244
1007488,1007523
1007499,1018832
1007505,1006507
1007509,1018709
1007517,1007143
1007519,1007081
1007523,1007003
1007532,1006864
1007532,1019825
1007536,1018653
1007542,1007033
1007546,1018767
1007546,1018798
1007546,1019367
1007552,1007081
1007557,1007143
1007561,1007523
1007565,1007081
1007575,1006507
1007579,1006937
1007581,1006937
1007593,1018746
1007601,1007003
1007605,1018947
1007611,1018653
1007613,1006438
1007613,1007081
1007613,1018653
1007613,1018843
1007615,1019515
1007617,1019546
1007631,1018823
1007633,1006410
1007633,1018653
1007637,1019556
1007641,1006995
1007641,1018653
1007643,1018713
1007651,1006507
1007659,1006438
1007659,1007081
1007659,1018653
1007659,1018843
1007661,1006507
1007671,1019683
1007677,1019348
1007691,1018653
1007699,1006507
1007701,1007003
1007709,1006864
1007711,1018760
1007713,1019080
1007723,1019348
1007725,1007808
1007729,1019222
1007739,1007193
1007747,1006507
1007749,1006507
1007755,1006507
1007767,1006491
1007767,1008040
1007769,1006491
1007769,1007989
1007769,1008040
1007771,1006491
1007771,1007989
1007771,1008040
1007775,1019348
1007777,1006507
1007789,1007081
1007796,1018842
1007798,1019400
1007806,1007143
1007808,1018760
1007828,1018841
1007828,1019493
1007830,1019359
1007848,1018992
1007850,1006357
1007862,1007193
1007866,1019223
1007869,1019721
1007873,1006854
1007873,1018940
1007877,1018951
1007877,1018986
1007877,1019194
1007877,1019270
1007877,1019779
1007877,1019811
1007877,1019812
1007877,1019813
1007885,1018861
1007895,1007121
1007897,1008050
1007903,1006507
1007905,1006507
1007907,1007081
1007921,1007081
1007921,1018992
1007933,1018765
1007935,1019358
1007945,1019400
1007950,1006507
1007952,1006507
1007954,1006507
1007963,1018653
1007969,1007081
1007973,1006507
1007975,1006507
1007989,1007003
1007991,1006845
1007991,1006983
1007991,1007081
1007991,1018654
1007995,1006995
1007995,1019439
1008005,1006507
1008011,1019074
1008011,1019075
1008034,1007879
1008040,1007003
1008042,1007081
1008048,1019456
1008056,1007081
1008071,1006550
1008073,1006550
1008081,1006507
1008085,1007735
1008089,1006937
1008089,1007081
1008089,1018733
1008089,1018945
1008091,1008093
1008093,1018760
1008095,1007808
1008099,1006507
1008101,1006507
1008103,1006507
1008123,1007081
1008123,1018653
1008126,1007081
1008127,1007051
1008127,1018653
1008133,1018632
1008137,1007081
1008138,1006438
1008138,1018843
1008143,1007143
1008143,1018638
1008143,1018639
1008143,1018640
1008147,1018643
1008149,1018644
1008150,1018644
1008155,1007081
1008156,1018645
1008158,1018646
1008166,1007081
1008166,1007141
1008166,1018653
1008167,1018647
1008168,1018648
1008169,1006509
1008174,1018649
1008176,1018650
1008178,1018802
1008181,1007121
1008183,1018695
1008183,1018777
1008183,1018778
1008190,1006589
1008191,1018651
1008193,1007755
1008207,1018680
1008207,1019824
1008209,1018652
1008210,1018648
1008211,1007121
1008213,1018668
1008216,1006727
1008219,1006509
1008219,1018702
1008220,1006729
1008222,1018655
1008224,1007143
1008225,1018656
1008226,1018657
1008227,1018632
1008228,1018658
1008229,1018659
1008229,1018660
1008229,1018661
1008231,1018662
1008233,1006987
1008236,1018649
1008237,1018663
1008238,1007143
1008248,1007121
1008252,1018665
1008253,1018666
1008259,1006587
1008267,1007081
1008267,1018667
1008267,1018668
1008284,1007081
1008284,1007374
1008285,1007081
1008285,1007593
1008288,1007081
1008290,1007121
1008292,1007081
1008292,1018667
1008292,1018668
1008294,1018696
1008294,1018777
1008294,1018778
1008295,1018662
1008297,1007143
1008297,1018781
1008298,1018648
1008299,1018669
1008304,1006971
1008304,1007973
1008304,1007975
1008309,1018670
1008310,1018671
1008315,1018673
1008317,1018906
1008319,1018674
1008327,1018648
1008330,1018678
1008333,1019283
1008334,1006491
1008335,1006509
1008339,1018713
1008339,1018930
1008342,1018679
1008348,1018680
1008350,1007081
1008350,1018653
1008350,1018654
1008351,1018681
1008357,1007121
1008358,1018682
1008361,1018668
1008362,1007081
1008364,1006937
1008367,1018683
1008368,1018682
1008369,1007161
1008369,1007163
1008369,1007165
