3043608,1008126,3043609,1006344
3043610,1008131,3043611,1006312
3043612,1008128,3043613,1006311
3043614,1008126,3043615,1006344
3043616,1008126,3043617,1006344
3043618,1008126,3043619,1006344
3043620,1008126,3043621,1006344
3043622,1008126,3043623,1006344
3043624,1008131,3043625,1006311
3043626,1008126,3043627,1006344
3043628,1008131,3043629,1006312
3043630,1008126,3043631,1006344
3043632,1008126,2339706,1006422
3043633,1008131,3043634,1006312
3043635,1008131,3043636,1006312
3043637,1008131,3043638,1006312
3043639,1008131,3043640,1006312
3043641,1008131,2416077,1010547
3043642,1006314,2335810,1006314
3043643,1006314,2335819,1006314
3043644,1008130,2284344,1006470
3043645,1006470,2540453,1006315
3043646,1009085,3043647,1014579
3043648,1006687,2507505,1006687
3043649,1008376,3043650,1006402
3043651,1018518,3043652,1006402
3043653,1010687,3043654,1019572
3043655,1009085,3043656,1007084
3043657,1006687,2507521,1006687
3043658,1008136,3043659,1013655
3043660,1008136,3043661,1006422
3043662,1008136,2349336,1006422
3043663,1008136,3043664,1017168
3043665,1008136,3043666,1006312
3043667,1008136,3043668,1006402
3043669,1010687,2349336,1006422
3043670,1008376,3043671,1006312
3043672,1008137,2400085,1006317
3043673,1008137,3043674,1006402
3043675,1008132,3043676,1006312
3043677,1017168,2511888,1017168
3043678,1008139,2426604,1008140
3043679,1008139,2399149,1006319
3043680,1008139,2399151,1006319
3043681,1008139,2311416,1006311
3043682,1008139,3043683,1006338
3043684,1008139,2311332,1006319
3043685,1008139,3043668,1006402
3043686,1014054,3043687,1007613
3043688,1008143,3043689,1006318
3043690,1008143,2276165,1006312
3043691,1008143,2276174,1008362
3043692,1008143,2290967,1008790
3043693,1008143,3043694,1006402
3043695,1008143,2451143,1008747
3043696,1017168,2511883,1017168
3043697,1008145,2339706,1006422
3043698,1008145,2276679,1006383
3043699,1008145,2276681,1006338
3043700,1008145,3043701,1006312
3043702,1008145,2276677,1006325
3043703,1008145,2276674,1006311
3043704,1008145,2276672,1006311
3043705,1008145,3043706,1006312
3043707,1008145,2276683,1006312
3043708,1008145,3043709,1006312
3043710,1008145,3043711,1006312
3043712,1008145,3043713,1006312
3043714,1008145,3043715,1006312
3043716,1007503,2400180,1007503
3043717,1006383,2492828,1006383
3043718,1008146,3043719,1006312
3043720,1008146,3043721,1006312
3043722,1008146,2320478,1006422
3043723,1008146,2413635,1006311
3043724,1008146,3043725,1006312
3043726,1008146,3043727,1006312
3043728,1008146,2302717,1006338
3043729,1008146,2320480,1018068
3043730,1008146,3043731,1006402
3043732,1008146,2276679,1006383
3043733,1008146,2314108,1006312
3043734,1008146,2314126,1006312
3043735,1007587,2289625,1007587
3043736,1006332,2420243,1006332
3043737,1015237,3043738,1006402
3043739,1007067,2337948,1007067
3043740,1007067,2308092,1007067
3043741,1008147,3043742,1006913
3043743,1006641,2339706,1006422
3043744,1011585,2310280,1006312
3043745,1008148,2527331,1006312
3043746,1011585,3043747,1006312
3043748,1006881,3043749,1006338
3043750,1008149,3043751,1007447
3043752,1008150,3043753,1018666
3043754,1008153,3043755,1006312
3043756,1008153,3043757,1006312
3043758,1008153,3043759,1006312
3043760,1008153,3043761,1006312
3043762,1008153,3043763,1006312
3043764,1008153,2403312,1006311
3043765,1008153,3043766,1006311
3043767,1008153,2369273,1006311
3043768,1008153,3043769,1012712
3043770,1008153,3043771,1006312
3043772,1008153,3043773,1006312
3043774,1008153,3043775,1008153
3043776,1008153,3043777,1015714
3043778,1008153,3043779,1015126
3043780,1008153,3043781,1008993
3043782,1008153,3043668,1006402
3043783,1008150,2288703,1018644
3043784,1006741,3043785,1006338
3043786,1006741,3043787,1006338
3043788,1006741,3043789,1006338
3043790,1006741,2302724,1006312
3043791,1006741,3043792,1006336
3043793,1006741,3043794,1006335
3043795,1006741,3043796,1007721
3043797,1008154,2339706,1006422
3043798,1008154,3043799,1006338
3043800,1008154,3043801,1006318
3043802,1008154,3043803,1006318
3043804,1008154,3043805,1006318
3043806,1018437,3043807,1018437
3043808,1008156,3043809,1018677
3043810,1008156,3043811,1019554
3043812,1008156,3043813,1006931
3043814,1006931,3043815,1018749
3043816,1018328,3043817,1019554
3043818,1018328,3043813,1006931
3043819,1017098,2281126,1006312
3043820,1008079,2531750,1008079
3043821,1017098,3043822,1006422
3043823,1017098,3043824,1006422
3043825,1008159,3043826,1008159
3043827,1008159,3043828,1008159
3043829,1008162,3043830,1006338
3043831,1008162,3043832,1006402
3043833,1008162,3043834,1006402
3043835,1008162,3043836,1006402
3043837,1016995,2286983,1006342
3043838,1007273,2357158,1007273
3043839,1008163,2284848,1008164
3043840,1007039,2289637,1007039
3043841,1007039,2289629,1007039
3043842,1006945,2289633,1006945
3043843,1006945,2289637,1006945
3043844,1006945,2289629,1006945
3043845,1006945,2289625,1006945
3043846,1006332,2357146,1006332
3043847,1006332,2357152,1006332
3043848,1010870,2456777,1010870
3043849,1010870,2456781,1010870
3043850,1010870,2456785,1010870
3043851,1010870,2456789,1010870
3043852,1010870,2456793,1010870
3043853,1010870,2456797,1010870
3043854,1010870,2456805,1010870
3043855,1010870,2456813,1010870
3043856,1010870,2456822,1010870
3043857,1010870,2456828,1010870
3043858,1010870,2456836,1010870
3043859,1010870,2456840,1010870
3043860,1010870,2456846,1010870
3043861,1010870,2456850,1010870
3043862,1010870,2456856,1010870
3043863,1008165,3043864,1006402
3043865,1008165,2416077,1010080
3043866,1006583,2286983,1006342
3043867,1010080,3043868,1015253
3043869,1006340,2276630,1006340
3043870,1006340,2276634,1006340
3043871,1006340,2276638,1006340
3043872,1006340,2276642,1006340
3043873,1006340,2276646,1006340
3043874,1006340,2276650,1006340
3043875,1006340,2276654,1006340
3043876,1006340,2276658,1006340
3043877,1006340,2276662,1006340
3043878,1006340,2276666,1006340
3043879,1006340,2276670,1006340
3043880,1006340,3043881,1006339
3043882,1016741,2436966,1006320
3043883,1009085,3043884,1006438
3043885,1014798,3043886,1014798
3043887,1009085,3043888,1006438
3043889,1009085,3043890,1013180
3043891,1007802,2461304,1007802
3043892,1008170,3043893,1006312
3043894,1008169,2416077,1012903
3043895,1008170,3043896,1006315
3043897,1008172,3043898,1008115
3043899,1008172,3043900,1006402
3043901,1006997,2528190,1006997
3043902,1008171,3043903,1009085
3043904,1007802,2461349,1007802
3043905,1011193,2293170,1010308
3043906,1008175,3043907,1017332
3043908,1011719,2400897,1011719
3043909,1011719,2401018,1011719
